l_url,l_hostname,ip,dots,hyphens,at,qm,and,or,eq,undrscr,tilde,prcnt,slsh,star,colon,comma,semicolumn,dollar,space,www,com,dslash,http_in_path,https_token,digits_url_ratio,digits_host_ratio,punycode,port,tld_in_path,tld_in_subdomain,abnrml_subdomain,subdomains,prefix_suffix,random_domain,shortening_service,path_extension,redirection,external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,status
39,30,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,1,2,2,0,14,14,0,6.666666667,6.666666667,0,1,0,0,0,1,2,47,0,1,0,1,0,0,0,0.319148936,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,77586,0,1,1,bad
33,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.090909091,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,3,3,8,8,8,8,6.333333333,5.5,8,0,0,0,0,0,0,275,0.872727273,0.127272727,0,0,0,0,0,0,0,0,100,0,84.49612403,15.50387597,0,0,0,63.41463415,0,0,0,1,0,0,152,5551,109866,0,0,5,good
28,21,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,6,6,0,10,10,0,8,8,0,0,1,0,0,0,0,14,0.857142857,0.142857143,0,0,0,0.5,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,1,0,0,1048,5160,0,0,1,8,good
83,19,0,1,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0.048192771,0,0,0,0,0,0,1,1,0,0,0,0,0,8,1,2,15,2,15,15,10,7.875,15,6.857142857,1,0,0,0,0,0,121,0.595041322,0.404958678,0,0,0,0.081632653,0,0.020408163,0,1,71.73913043,0,88.88888889,11.11111111,0,0,0,0,0,0,0,1,1,0,409,687,0,0,1,0,bad
51,21,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.098039216,0,0,0,0,0,0,2,0,0,0,0,2,0,4,3,2,3,2,18,13,18,9,8,10,0,0,0,0,0,0,211,0.962085308,0.037914692,0,0,0,0.75,0,0,0,0,100,0,100,0,0,0,0,68,0,0,0,0,1,0,335,5509,1290,0,1,7,good
58,18,0,3,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,1,0,7,3,3,3,3,10,10,8,5.857142857,6.5,5.6,0,0,0,0,0,0,259,0.938223938,0.061776062,0,0,0,0.0625,0,0,1,0,83.33333333,0,100,0,0,0,0,0,0,0,0,1,0,0,1975,6697,774224,0,0,4,good
112,16,0,3,2,0,0,0,0,0,8,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.035714286,0,0,0,0,0,0,3,1,0,0,0,0,0,17,5,2,3,2,9,8,9,5,5.5,4.933333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,297,5182,2693631,0,0,3,good
35,27,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,3,3,0,11,11,0,7,7,0,0,0,0,0,0,0,5,0.8,0.2,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,75,0,0,1,1,1,0,84,2838,0,0,1,2,bad
62,22,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,7,3,3,3,3,14,14,8,6.428571429,8.5,5.6,0,0,0,0,0,0,83,0.891566265,0.108433735,0,0,0,0.111111111,0,0.222222222,1,0,63.63636364,0,83.33333333,16.66666667,0,0,0,40,0,0,0,1,0,0,3569,7754,48945,0,0,5,good
101,21,0,3,1,0,1,0,0,1,0,0,0,9,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,13,5,2,3,2,14,14,13,6.076923077,8.5,5.636363636,4,0,0,0,0,0,6,0.333333333,0.666666667,0,0,0,0,0,0,0,1,50,0,0,100,0,0,0,0,0,0,0,1,0,0,139,4609,0,0,1,3,bad
57,21,0,2,0,0,0,0,0,0,1,0,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,1,4,7,4,9,9,8,6.666666667,8,6,0,0,0,0,0,0,704,0.670454545,0.329545455,0,0,0,0.051724138,0,0,0,0,100,0,100,0,0,0,0,1.694915254,0,0,0,0,0,0,603,6337,291,0,0,5,good
64,17,0,4,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,9,3,3,3,3,8,7,8,4.666666667,5,4.571428571,1,0,0,0,0,0,11,0,1,0,1,0,0.181818182,0,0.090909091,1,1,0,0,0,100,0,0,0,0,0,0,0,1,1,0,901,4943,0,0,1,2,bad
71,19,0,4,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,7,6,3,3,4,11,8,11,7.142857143,5.5,7.8,0,0,0,0,0,0,111,0.927927928,0.072072072,0,0,0,0.25,0,0,1,0,100,0,100,0,0,0,0,72,0,0,0,0,1,1,0,-1,1316,0,1,6,good
45,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,4,3,3,12,17,17,12,10.66666667,10,12,0,0,0,0,0,0,212,0.867924528,0.132075472,0,0,0,0.035714286,0,0.035714286,0,1,61.53846154,0,100,0,0,0,0,53.33333333,0,0,0,1,1,0,2506,6259,682,0,0,6,good
22,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,6,6,0,4.5,4.5,0,0,0,0,0,0,0,326,0.941717791,0.058282209,0,0,0,0.210526316,0,0,0,0,84.61538462,0,72.22222222,27.77777778,0,0,0,50,0,0,0,0,1,0,0,-1,264503,0,0,3,good
210,21,0,8,0,1,2,1,0,1,12,1,0,12,0,2,0,1,0,0,1,1,1,1,0,0.028571429,0,0,0,1,0,0,3,0,0,0,0,1,0,33,8,1,3,1,13,13,11,4.939393939,8,4.741935484,1,0,0,0,0,0,98,0.826530612,0.173469388,0,1,0,0.117647059,0,0.058823529,0,1,80,0,87.5,12.5,0,0,0,60,0,0,0,0,1,0,3,6206,1510312,0,1,4,bad
56,14,1,3,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,1,0.196428571,0.785714286,0,0,1,1,1,3,0,0,0,0,3,1,11,2,2,2,2,17,3,17,4.909090909,2.75,6.142857143,2,0,0,0,0,2,92,0.97826087,0.02173913,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,33.33333333,0,0,0,1,0,1,0,-1,0,1,1,0,bad
206,12,1,3,1,0,1,2,0,3,1,0,0,4,0,1,0,2,0,0,0,0,0,0,1,0.349514563,0,0,0,0,0,0,3,1,0,0,0,2,0,12,14,2,5,2,64,5,64,15.08333333,5,16,3,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,1,0,0,2018,7405079,0,1,0,bad
20,13,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,3,0,6,6,0,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,-1,182725,0,0,4,good
25,17,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,3,3,3,0,6,6,0,4.5,4.5,0,0,0,0,0,0,0,23,0.47826087,0.52173913,0,3,0,0,0,0,0,1,44.44444444,0,0,100,0,0,0,100,0,0,0,0,0,1,0,2346,924427,0,0,1,good
49,18,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,5,3,3,3,6,10,10,9,6.8,6.5,7,0,0,0,0,0,0,94,0.861702128,0.138297872,0,0,0,0.076923077,0,0,0,0,90.47619048,0,0,100,0,0,0,37.5,0,0,0,0,0,0,298,9200,685,0,0,6,good
41,14,0,1,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.024390244,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,10,1,11,10,11,6.75,10,5.666666667,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,86,279,0,0,0,3,good
70,49,1,5,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.242857143,0.346938776,0,0,0,0,1,3,0,0,1,0,0,0,9,3,1,1,2,14,14,5,5.555555556,6.666666667,3.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,218,5626,0,0,1,5,bad
125,20,0,2,8,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,14,3,3,3,3,12,12,11,7.214285714,7.5,7.166666667,0,0,0,0,0,0,165,0.884848485,0.115151515,0,0,0,0.947368421,0,0.315789474,0,0,100,0,100,0,0,0,0,63.46153846,0,0,0,0,0,0,2009,8217,8686,0,0,5,good
30,15,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4,4,2,3,2,7,7,3,3.75,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,312,2975,0,0,1,0,bad
68,28,1,5,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.323529412,0.321428571,0,0,0,0,0,3,0,0,0,0,0,0,9,2,1,1,2,15,10,15,5.555555556,5.5,5.6,1,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,1,0,352,2204,598345,0,1,1,bad
26,19,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,11,11,0,7,7,0,0,0,0,0,0,0,92,0.77173913,0.22826087,0,0,0,0.476190476,0,0.19047619,0,0,50,0,0,0,0,0,0,16.66666667,0,0,0,1,1,0,1886,6515,68739,0,0,5,good
22,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,5,5,0,4,4,0,0,0,0,0,0,0,39,0.717948718,0.282051282,0,0,0,0.272727273,0,0,0,0,0,0,100,0,0,0,0,21.42857143,0,0,0,0,0,0,135,7535,1269923,0,0,5,good
74,20,0,4,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,1,0,0,1,0.013513514,0,0,0,1,0,0,3,0,0,0,0,0,0,9,1,3,16,3,16,16,8,6.111111111,16,4.875,1,0,0,0,0,0,7,0.857142857,0.142857143,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,335,395,0,0,1,0,bad
51,33,0,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,6,2,1,1,4,16,16,4,5.666666667,6.5,4,0,0,0,0,0,0,83,0.469879518,0.530120482,0,2,0,0.363636364,0,0.045454545,1,1,0,0,33.33333333,66.66666667,0,0,0,56.92307692,0,0,0,1,1,0,230,5613,0,0,1,5,bad
47,11,0,1,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0,0,0.042553191,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,4,7,4,9,7,9,6.2,7,6,0,0,0,0,0,0,448,0.984375,0.015625,0,1,0,0.142857143,0,0.142857143,0,1,91.66666667,0,0,0,0,0,0,94.33962264,0,0,0,1,1,0,128,4255,213286,0,1,5,good
51,26,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,3,3,3,7,18,18,8,9,10.5,7.5,1,0,0,0,0,0,142,0.957746479,0.042253521,0,0,0,0.166666667,0,0.333333333,0,0,100,0,95,5,0,0,0,28.57142857,0,0,0,1,1,0,252,7417,0,0,1,3,bad
35,27,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0.114285714,0.148148148,0,0,0,0,0,2,0,0,0,0,1,0,2,0,8,8,0,15,15,0,11.5,11.5,0,0,1,0,0,0,0,24,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6381,0,0,1,3,bad
50,42,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,14,14,0,23,23,0,18.5,18.5,0,0,0,0,0,0,0,237,0.801687764,0.198312236,0,0,0,0.085106383,0,0.063829787,0,0,86.36363636,0,99.18699187,0.81300813,0,0,0,10.41666667,1,0,0,1,1,0,1793,-1,3986413,0,0,0,good
84,15,1,3,4,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,3,0,1,0,0,0,0,12,4,2,3,2,12,7,12,5.083333333,5,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10158,516692,0,1,4,good
50,24,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,2,4,2,12,12,10,6.4,8,5.333333333,0,0,0,0,0,0,14,0.142857143,0.857142857,0,0,0,0.416666667,0,0.166666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,294804,0,0,4,good
49,18,0,3,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,3,4,3,9,9,7,5.333333333,6.5,4.75,0,0,0,0,0,0,201,0.611940299,0.388059701,0,0,0,0.115384615,0,0.012820513,0,1,85.71428571,0,100,0,0,0,0,24,0,0,0,1,1,0,225,6714,10628,0,0,5,good
132,16,1,3,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.022727273,0,0,0,0,0,0,3,0,0,0,0,0,0,7,41,2,5,2,80,6,80,16.28571429,5.5,20.6,0,0,0,0,0,0,9,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,270,7765,32,0,0,5,bad
126,61,1,3,4,0,1,0,0,1,2,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.341269841,0.360655738,0,0,0,0,0,3,0,0,0,0,0,0,12,5,2,4,2,32,20,32,8.666666667,8.666666667,8.666666667,0,0,0,0,0,2,51,0.588235294,0.411764706,0,1,0,0.095238095,0,0,0,1,9.090909091,0,50,50,0,0,0,100,0,0,0,1,0,0,170,1656,2576752,0,1,0,bad
44,18,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,4,3,3,3,6,10,10,10,7.25,6.5,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,0,0,1479,5095,11056,0,0,5,good
50,22,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,5,3,3,3,5,14,14,8,7,8.5,6,0,0,0,0,0,0,67,0.626865672,0.373134328,0,0,0,0,0,0.84,0,0,100,0,75,25,0,0,0,7.692307692,0,0,0,1,1,0,666,8571,22192,0,0,5,good
30,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,9,9,0,8.5,8.5,0,0,1,0,0,0,0,115,0.2,0.8,0,3,0,0.52173913,0,0.02173913,0,1,0,0,0,100,0,0,0,32.58426966,0,0,0,1,1,0,373,7296,0,0,0,5,good
31,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,15,15,0,9,9,0,0,0,0,0,0,0,20,0.4,0.6,0,1,0,0,0,0,0,1,66.66666667,0,0,0,0,0,0,0,0,0,0,1,0,0,68,1759,983336,0,0,2,good
34,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,3,3,3,4,14,14,4,7,8.5,4,0,0,0,0,0,0,229,0.995633188,0.004366812,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,95.65217391,0,0,0,1,1,0,449,7586,988,0,0,5,good
42,13,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,5,2,3,9,3,9,9,6,5.4,9,4.5,2,0,0,0,0,0,20,0.7,0.3,0,0,0,0.5,0,0,0,1,85.71428571,0,100,0,0,0,0,25,0,0,1,1,0,0,47,684,0,0,1,0,bad
95,56,0,7,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.010526316,0.017857143,0,0,0,0,0,3,1,0,0,0,0,0,10,2,3,3,3,20,11,20,7.5,6.571428571,9.666666667,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,340,-1,0,0,1,0,bad
39,22,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.025641026,0,0,0,0,0,0,3,0,0,0,0,1,0,5,3,1,3,1,14,14,4,4.8,8.5,2.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,161,570,0,0,1,2,bad
19,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,7,7,0,7,7,0,7,7,0,0,0,0,0,0,0,112,0.857142857,0.142857143,0,0,0,0.125,0,0,0,0,86.95652174,0,7.142857143,92.85714286,0,0,0,100,0,0,0,0,1,1,0,-1,1583366,0,0,3,good
59,28,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,1,0,5,0,4,10,4,13,13,10,8.8,11.5,7,0,0,0,0,0,0,83,0.602409639,0.397590361,0,1,0,0.03030303,0,0.03030303,0,1,52.94117647,0,5.882352941,94.11764706,0,0,0,80.64516129,0,0,0,1,0,0,131,7617,2187,0,0,5,good
45,27,0,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.022222222,0.037037037,0,0,0,0,0,3,0,0,1,0,0,0,6,1,1,1,3,10,10,5,4.666666667,5,4,0,0,0,0,0,0,21,0.19047619,0.80952381,0,1,0,0.176470588,0,0,0,1,0,0,20,80,0,0,0,25,0,0,0,1,1,0,227,5616,0,0,1,5,bad
63,21,0,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.031746032,0,0,0,0,0,0,2,0,0,0,0,1,0,6,3,3,3,5,13,13,13,7.666666667,8,7.5,0,0,0,0,0,0,34,0.941176471,0.058823529,0,0,0,0.5,0,0,0,0,100,0,100,0,0,0,0,33.33333333,0,0,0,1,1,0,187,4926,0,0,1,2,bad
501,25,0,2,0,0,1,0,0,1,0,0,18,3,0,1,0,0,0,0,0,1,0,0,1,0.143712575,0,0,0,1,0,0,2,0,0,0,0,0,0,22,15,2,6,2,104,14,104,21.27272727,10,22.4,0,0,0,0,0,2,21,0.761904762,0.238095238,0,0,0,0.2,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,1,1,0,110,985,4473276,0,0,0,bad
61,20,0,3,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0.131147541,0,0,0,0,0,0,3,1,0,0,0,0,0,8,3,2,3,2,9,9,7,4.875,6,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,136,-1,0,0,1,3,bad
94,11,1,3,5,0,0,0,0,0,1,0,1,5,0,1,0,0,0,1,1,0,0,0,1,0.29787234,0,0,0,0,0,0,3,0,0,0,0,1,0,13,5,2,3,2,12,3,12,5.461538462,3,5.909090909,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,9098,5745,0,1,5,good
38,11,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,6,3,2,3,2,5,4,5,3.666666667,3.5,3.75,0,0,0,0,0,0,117,0.991452991,0.008547009,0,0,0,1,0,0,0,0,100,0,100,0,0,0,0,96.15384615,0,0,0,1,1,1,0,-1,0,0,0,3,good
29,22,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,16,16,0,16,16,0,16,16,0,0,0,0,0,0,0,32,0.65625,0.34375,0,2,0,0,0,0,0,1,60,0,0,0,0,0,0,73.68421053,0,0,0,1,0,0,167,3486,0,0,0,2,good
75,31,1,6,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.226666667,0.032258065,0,0,0,0,0,3,1,0,0,0,0,0,10,5,1,1,9,16,8,16,5.6,3.142857143,11.33333333,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,0,198,1628,3025118,0,1,1,bad
49,41,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,4,3,3,0,33,33,0,18,18,0,0,0,0,0,0,0,25,0.84,0.16,0,0,0,0.25,0,0,0,0,83.33333333,0,0,100,0,0,0,50,0,0,0,1,0,0,98,4284,0,0,1,3,good
44,35,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,2,0,8,8,0,22,22,0,15,15,0,0,1,0,0,0,0,6,0,1,0,0,0,0.666666667,0,0.166666667,1,0,0,0,0,100,0,0,0,0,0,0,0,1,1,0,370,7299,0,0,0,5,good
45,18,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4,3,3,3,6,12,10,12,7.75,6.5,9,0,0,0,0,0,0,105,0.733333333,0.266666667,0,0,0,0.392857143,0,0,0,0,90.47619048,0,0,100,0,0,0,19.35483871,0,0,0,0,0,0,294,9204,688,0,0,6,good
35,13,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,3,3,4,9,5,9,5.25,4,6.5,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,1,0,271,5572,122785,0,0,5,good
57,17,0,2,3,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.140350877,0,0,0,0,0,0,2,0,0,0,0,0,0,9,3,2,4,2,8,8,7,4.111111111,6,3.571428571,0,0,0,0,0,0,12,0.833333333,0.166666667,0,0,0,0,0,0,0,0,85.71428571,0,0,0,0,0,0,0,0,0,0,0,0,0,213,4170,3316475,0,0,3,good
85,12,0,3,5,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,12,4,2,3,2,11,4,11,5.166666667,3.5,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,46,9085,399658,0,1,5,good
194,19,0,4,4,1,1,8,0,8,1,0,0,9,0,1,0,0,0,0,0,3,0,0,1,0.097938144,0,0,0,1,0,0,3,1,0,0,0,0,0,33,2,1,15,1,15,15,12,4.545454545,15,4.21875,4,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,0,0,320,3333,0,0,1,2,bad
40,31,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,1,1,0,11,11,0,6,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,1,0,0,952,7083,17964,0,1,3,bad
63,24,0,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,3,3,3,3,16,16,9,7.5,9.5,6.5,0,0,0,0,0,0,72,0.75,0.25,0,1,0,0,0,0.055555556,0,1,66.66666667,0,66.66666667,33.33333333,0,0,0,66.66666667,0,0,0,1,1,0,2056,5249,107075,0,0,4,good
75,8,0,2,1,0,0,0,0,0,2,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,10,2,2,5,2,9,5,9,5.6,5,5.666666667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,5927,0,0,1,1,bad
27,15,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,8,3,8,8,3,5.5,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,272,-1,0,0,1,1,bad
